source,headline,keyword1,keyword2,keyword3,pub_date,news_desk,section_name,type_of_material,word_count,month,year,cluster,pub_year
NYT,"Australia Scraps Tax on Tampons, Once Considered a ‘Luxury’",others,Politics and Government,others,2018-10-03,Foreign,World,News,574,10,2018,4_Various,2017/2018
NYT,The State Should Stay Clear of the Confession Booth,others,others,Australia,2018-08-24,OpEd,Opinion,OpEd,940,8,2018,4_Various,2017/2018
NYT,"Fan Bingbing, Australia, Indonesia: Your Thursday Briefing",None,None,None,2018-10-03,NYTNow,Briefing,Briefing,1188,10,2018,6_otherBriefings,2017/2018
NYT,"Synagogue Shooting, India, South Korea: Your Wednesday Briefing",None,None,None,2018-10-30,NYTNow,Briefing,Briefing,1351,10,2018,2_WednesdayBriefing,2017/2018
NYT,"Lion Air, Cornell, Chinese Billionaires: Your Tuesday Briefing",None,None,None,2018-10-29,NYTNow,Briefing,Briefing,1406,10,2018,6_otherBriefings,2017/2018
NYT,"Yemen, Pakistan, Indonesia: Your Thursday Briefing",None,None,None,2018-10-31,NYTNow,Briefing,Briefing,1357,10,2018,6_otherBriefings,2017/2018
NYT,"Violence in the U.S., Sri Lanka, Yemen: Your Monday Briefing",None,None,None,2018-10-28,NYTNow,Briefing,Briefing,1427,10,2018,6_otherBriefings,2017/2018
NYT,"Bombs in the U.S., Plastics, China: Your Friday Briefing",None,None,None,2018-10-25,NYTNow,Briefing,Briefing,1355,10,2018,5_FridayBriefing,2017/2018
NYT,"Saudi Arabia, China, Kit Kat: Your Thursday Briefing",None,None,None,2018-10-24,NYTNow,Briefing,Briefing,1273,10,2018,6_otherBriefings,2017/2018
NYT,"In Sydney, a Feud Over Night Life Intensifies",others,others,others,2018-10-24,Foreign,World,News,1830,10,2018,4_Various,2017/2018
NYT,"Turkey, Taiwan, South Korea: Your Wednesday Briefing",None,None,None,2018-10-23,NYTNow,Briefing,Briefing,1303,10,2018,2_WednesdayBriefing,2017/2018
NYT,"Khashoggi, Pets in China, Taiwan: Your Tuesday Briefing",None,None,None,2018-10-22,NYTNow,Briefing,Briefing,1293,10,2018,6_otherBriefings,2017/2018
NYT,"Khashoggi, Harvard, Russia: Your Monday Briefing",None,None,None,2018-10-21,NYTNow,Briefing,Briefing,1341,10,2018,6_otherBriefings,2017/2018
NYT,Would My Family Pass an ‘Australian Values Test’?,others,others,others,2018-08-15,OpEd,Opinion,OpEd,846,8,2018,4_Various,2017/2018
NYT,The Times Talks Over Dinner,Politics and Government,None,None,2018-10-18,Foreign,World,others,1208,10,2018,4_Various,2017/2018
NYT,"The Taliban, Khashoggi, India: Your Friday Briefing",None,None,None,2018-10-18,NYTNow,Briefing,Briefing,1348,10,2018,5_FridayBriefing,2017/2018
NYT,"Khashoggi, India’s #MeToo, Marijuana: Your Thursday Briefing",None,None,None,2018-10-17,NYTNow,Briefing,Briefing,1264,10,2018,6_otherBriefings,2017/2018
NYT,"Xinjiang, Saudi Arabia, Indonesia: Your Wednesday Briefing",None,None,None,2018-10-16,NYTNow,Briefing,Briefing,1398,10,2018,2_WednesdayBriefing,2017/2018
NYT,"Myanmar, China, Harvard: Your Tuesday Briefing",None,None,None,2018-10-15,NYTNow,Briefing,Briefing,1356,10,2018,6_otherBriefings,2017/2018
NYT,"Xinjiang, South Korea, Queens: Your Monday Briefing",None,None,None,2018-10-14,NYTNow,Briefing,Briefing,1413,10,2018,6_otherBriefings,2017/2018
NYT,"Wall Street, Saudi Arabia, Sydney: Your Friday Briefing",None,None,None,2018-10-11,NYTNow,Briefing,Briefing,1276,10,2018,5_FridayBriefing,2017/2018
NYT,"Khashoggi, the Philippines, Chinese Espionage: Your Thursday Briefing",None,None,None,2018-10-10,NYTNow,Briefing,Briefing,1338,10,2018,6_otherBriefings,2017/2018
NYT,"Saudi Arabia, #MeToo in India, Skripal: Your Wednesday Briefing",None,None,None,2018-10-09,NYTNow,Briefing,Briefing,1315,10,2018,2_WednesdayBriefing,2017/2018
NYT,"Climate Change, China, the Vietnam War: Your Tuesday Briefing",None,None,None,2018-10-08,NYTNow,Briefing,Briefing,1299,10,2018,6_otherBriefings,2017/2018
NYT,A Mysterious Fossil Points to the Origins of Lizards and Snakes,others,others,others,2018-10-08,Science,Science,News,1371,10,2018,4_Various,2017/2018
NYT,Australian Tourist’s Death Renews Cyclist Calls for Safer Lanes,others,others,others,2018-08-12,others,New York,News,964,8,2018,4_Various,2017/2018
NYT,"Kavanaugh, Interpol, the Afghan War: Your Monday Briefing",None,None,None,2018-10-07,NYTNow,Briefing,Briefing,1394,10,2018,6_otherBriefings,2017/2018
NYT,Cambodia Frees Australian Filmmaker Convicted of Spying,others,others,others,2018-09-21,Foreign,World,News,471,9,2018,4_Various,2017/2018
NYT,"Kavanaugh, China, the Nobel Peace Prize: Your Friday Briefing",None,None,None,2018-10-04,NYTNow,Briefing,Briefing,1379,10,2018,5_FridayBriefing,2017/2018
NYT,"Indonesia, China, President Trump: Your Wednesday Briefing",None,None,None,2018-10-02,NYTNow,Briefing,Briefing,1323,10,2018,2_WednesdayBriefing,2017/2018
NYT,"Fork Over Passwords or Pay the Price, New Zealand Tells Travelers",others,Travel and Vacations,others,2018-10-02,Foreign,World,News,601,10,2018,3_Oceania&Culture,2017/2018
NYT,"This Week in Arts: Dancing on the Beach, Afropunk and Regina Hall",others,others,others,2018-08-17,Arts&Leisure,Arts,News,1321,8,2018,4_Various,2017/2018
NYT,"Indonesia, North Korea, ‘The Little Mermaid’: Your Tuesday Briefing",None,None,None,2018-10-01,NYTNow,Briefing,Briefing,1377,10,2018,6_otherBriefings,2017/2018
NYT,"Indonesia, Brett Kavanaugh, Elon Musk: Your Monday Briefing",None,None,None,2018-09-30,NYTNow,Briefing,Briefing,1554,9,2018,6_otherBriefings,2017/2018
NYT,"Brett Kavanaugh, India, the Philippines: Your Friday Briefing",None,None,None,2018-09-27,NYTNow,Briefing,Briefing,1455,9,2018,5_FridayBriefing,2017/2018
NYT,"Brett Kavanaugh, China, Japan: Your Thursday Briefing",None,None,None,2018-09-26,NYTNow,Briefing,Briefing,1283,9,2018,6_otherBriefings,2017/2018
NYT,"The U.N., the Philippines, Vietnam: Your Wednesday Briefing",None,None,None,2018-09-25,NYTNow,Briefing,Briefing,1358,9,2018,2_WednesdayBriefing,2017/2018
NYT,Radical Changes to Davis Cup Will Be Up for Vote This Week,others,Tennis,others,2018-08-14,Sports,Sports,News,1369,8,2018,4_Various,2017/2018
NYT,"Your Tuesday News Briefing: Rod Rosenstein, the U.N., Hong Kong",None,None,None,2018-09-24,NYTNow,Briefing,Briefing,1349,9,2018,6_otherBriefings,2017/2018
NYT,"Your Monday News Briefing: Brett Kavanaugh, China, Japan",None,None,None,2018-09-23,NYTNow,Briefing,Briefing,1335,9,2018,6_otherBriefings,2017/2018
NYT,How to Have a Better Conversation About Mental Illness,others,others,others,2018-07-11,OpEd,Opinion,OpEd,912,7,2018,4_Various,2017/2018
NYT,"Your Friday News Briefing: Russia, India, Pandas",None,None,None,2018-09-20,NYTNow,Briefing,Briefing,1240,9,2018,5_FridayBriefing,2017/2018
NYT,"Your Thursday News Briefing: North Korea, Pakistan, Taiwan",None,None,None,2018-09-19,NYTNow,Briefing,Briefing,1212,9,2018,6_otherBriefings,2017/2018
NYT,"Your Wednesday News Briefing: China, Myanmar, Elon Musk",None,None,None,2018-09-18,NYTNow,Briefing,Briefing,1314,9,2018,2_WednesdayBriefing,2017/2018
NYT,"Review: Yatala Pies in Yatala, Australia",others,others,others,2018-07-05,Dining,Food,Review,1168,7,2018,4_Various,2017/2018
NYT,"Your Tuesday News Briefing: South Korea, Taiwan, the Emmys",None,None,None,2018-09-17,NYTNow,Briefing,Briefing,1251,9,2018,6_otherBriefings,2017/2018
NYT,"Your Monday News Briefing: Typhoon Mangkhut, #MeToo, South Korea",None,None,None,2018-09-16,NYTNow,Briefing,Briefing,1450,9,2018,6_otherBriefings,2017/2018
NYT,"Maori Language, Once Shunned, Is Having a Renaissance in New Zealand",others,others,others,2018-09-16,Foreign,World,News,1223,9,2018,3_Oceania&Culture,2017/2018
NYT,"New Zealand’s Nurses Plan Walkout, Testing Jacinda Ardern’s Government",others,Politics and Government,others,2018-07-10,Foreign,World,News,754,7,2018,3_Oceania&Culture,2017/2018
NYT,China Frees Australian Executive at Center of Diplomatic Dispute,others,China,Australia,2018-07-04,Business,Business Day,News,458,7,2018,4_Various,2017/2018
NYT,Mental Health of Children in Australian Detention Center Reaches ‘Crisis Point’,Australia,others,others,2018-07-05,Foreign,World,News,592,7,2018,4_Various,2017/2018
NYT,Don’t Get Shot in America. Live in Australia!,Australia,others,others,2018-08-01,OpEd,Opinion,OpEd,202,8,2018,4_Various,2017/2018
NYT,"Your Friday News Briefing: Typhoon Mangkhut, China, Turkey",None,None,None,2018-09-13,NYTNow,Briefing,Briefing,1270,9,2018,5_FridayBriefing,2017/2018
NYT,What Movies to See (or Skip) in Australian Cinemas in July,Culture,Australia,others,2018-07-04,Foreign,World,News,607,7,2018,4_Various,2017/2018
NYT,Four Musicals on Three Continents: An Australian Company’s Big Bet,Culture,others,others,2018-07-05,Arts&Leisure,Theater,News,2255,7,2018,4_Various,2017/2018
NYT,"Your Thursday News Briefing: Typhoon Mangkhut, China, Apple",None,None,None,2018-09-12,NYTNow,Briefing,Briefing,1448,9,2018,6_otherBriefings,2017/2018
NYT,"Your Wednesday News Briefing: The Philippines, India, Cartoon",None,None,None,2018-09-11,NYTNow,Briefing,Briefing,1198,9,2018,2_WednesdayBriefing,2017/2018
NYT,The Best Movies and TV Shows New to Netflix Australia in August,others,Australia,None,2018-07-31,others,others,News,1829,7,2018,3_Oceania&Culture,2017/2018
NYT,"Your Tuesday News Briefing: China, Russia, Climate Change",None,None,None,2018-09-10,NYTNow,Briefing,Briefing,1298,9,2018,6_otherBriefings,2017/2018
NYT,Archbishop Philip Wilson Is Sentenced for Sexual Abuse Cover-Up in Australia,others,others,others,2018-07-03,Foreign,World,News,672,7,2018,4_Various,2017/2018
NYT,"Your Monday News Briefing: China, North Korea, Naomi Osaka",None,None,None,2018-09-09,NYTNow,Briefing,Briefing,1327,9,2018,6_otherBriefings,2017/2018
NYT,Rich Nations Vowed Billions for Climate Change. Poor Countries Are Waiting.,others,others,Global Warming,2018-09-09,Foreign,World,News,1222,9,2018,4_Various,2017/2018
NYT,"India, North Korea, Trump: Your Friday News Briefing",None,None,None,2018-09-06,NYTNow,Briefing,Briefing,1640,9,2018,5_FridayBriefing,2017/2018
NYT,A Lesson in Demonizing Refugees,others,others,Australia,2018-07-05,OpEd,Opinion,OpEd,1247,7,2018,4_Various,2017/2018
NYT,"Pakistan, Myanmar, Russia: Your Thursday News Briefing",None,None,None,2018-09-05,NYTNow,Briefing,Briefing,1641,9,2018,6_otherBriefings,2017/2018
NYT,Five Places to Shop in Melbourne,others,others,Travel and Vacations,2018-07-05,Travel,Travel,News,375,7,2018,4_Various,2017/2018
NYT,"‘Somewhere in Australia,’ Explained",others,others,others,2018-06-28,Foreign,World,others,1866,6,2018,4_Various,2017/2018
NYT,"Japan, Amazon, Brett Kavanaugh: Your Wednesday News Briefing",None,None,None,2018-09-04,NYTNow,Briefing,Briefing,1416,9,2018,2_WednesdayBriefing,2017/2018
NYT,"Your Tuesday News Briefing: Myanmar, Richard Liu, Pole Dance",None,None,None,2018-09-03,NYTNow,Briefing,Briefing,1429,9,2018,6_otherBriefings,2017/2018
NYT,"Great Barrier Reef Imperiled as Heat Worsens Die-Offs, Experts Say",others,Australia,others,2018-07-04,Foreign,World,News,478,7,2018,4_Various,2017/2018
NYT,"John McCain, JD.com, Nauru: Your Monday News Briefing",None,None,None,2018-09-02,NYTNow,Briefing,Briefing,1306,9,2018,6_otherBriefings,2017/2018
NYT,Australian Law Targets Foreign Interference. China Is Not Pleased.,Australia,Politics and Government,others,2018-06-28,Foreign,World,News,1108,6,2018,4_Various,2017/2018
NYT,China’s Plan to Win Friends and Influence Includes Ski Slopes and Spas,China,others,others,2018-08-01,Business,Business Day,News,1123,8,2018,4_Various,2017/2018
NYT,"Donald Trump, Kerala, Australia: Your Thursday Briefing",None,None,None,2018-08-22,NYTNow,Briefing,Briefing,1445,8,2018,6_otherBriefings,2017/2018
NYT,Australians Can’t Get Enough of the Barefoot Investor,Culture,others,others,2018-06-29,others,Books,News,1490,6,2018,4_Various,2017/2018
NYT,"John McCain, China, Narendra Modi: Your Friday Briefing",None,None,None,2018-08-30,NYTNow,Briefing,Briefing,1383,8,2018,5_FridayBriefing,2017/2018
NYT,New Zealand Town May Ban Cats to Protect Other Species,others,others,others,2018-08-30,Foreign,World,News,737,8,2018,3_Oceania&Culture,2017/2018
NYT,"China, North Korea, Nafta: Your Thursday Briefing",None,None,None,2018-08-29,NYTNow,Briefing,Briefing,1386,8,2018,6_otherBriefings,2017/2018
NYT,China’s Huawei Leads as Corporate Sponsor of Australian Politicians’ Travel,Australia,Politics and Government,China,2018-06-26,Foreign,World,News,428,6,2018,4_Various,2017/2018
NYT,"Google, Pope Francis, Duterte: Your Wednesday Briefing",None,None,None,2018-08-28,NYTNow,Briefing,Briefing,1256,8,2018,2_WednesdayBriefing,2017/2018
NYT,"Daisy Kadibil, 95, Whose Australia Trek Inspired a Film, Dies",others,others,others,2018-06-27,Obits,Obit,Obit,882,6,2018,4_Various,2017/2018
NYT,"Myanmar, John McCain, Pope Francis: Your Tuesday Briefing",None,None,None,2018-08-27,NYTNow,Briefing,Briefing,1408,8,2018,6_otherBriefings,2017/2018
NYT,"John McCain, Pope Francis, Myanmar: Your Monday Briefing",None,None,None,2018-08-26,NYTNow,Briefing,Briefing,1427,8,2018,6_otherBriefings,2017/2018
NYT,"Malcolm Turnbull, Trade War, Amazon Tribe: Your Friday Briefing",None,None,None,2018-08-23,NYTNow,Briefing,Briefing,1452,8,2018,5_FridayBriefing,2017/2018
NYT,"Review: Babajan in Melbourne, Australia",others,others,others,2018-06-21,Dining,Food,Review,994,6,2018,4_Various,2017/2018
NYT,When Harsh Policy on Migrants Wins Votes,others,others,others,2018-06-23,OpEd,Opinion,OpEd,1004,6,2018,4_Various,2017/2018
NYT,"Paul Manafort, Russia, Eid al-Adha: Your Wednesday Briefing",None,None,None,2018-08-21,NYTNow,Briefing,Briefing,1474,8,2018,2_WednesdayBriefing,2017/2018
NYT,"The Comedy-Destroying, Soul-Affirming Art of Hannah Gadsby",others,others,others,2018-07-24,Arts&Leisure,Arts,News,2617,7,2018,4_Various,2017/2018
NYT,The Failed Ideology of Australia’s Conservatives,Australia,Politics and Government,others,2018-06-20,OpEd,Opinion,OpEd,872,6,2018,4_Various,2017/2018
NYT,The Poetry of Urban Angst,Australia,others,others,2018-06-27,Foreign,World,News,311,6,2018,4_Various,2017/2018
NYT,"Korean Families, Kerala, Asia Argento: Your Tuesday Briefing",None,None,None,2018-08-20,NYTNow,Briefing,Briefing,1383,8,2018,6_otherBriefings,2017/2018
NYT,"Donald McGahn, Indonesia, Pakistan: Your Monday Briefing",None,None,None,2018-08-19,NYTNow,Briefing,Briefing,1371,8,2018,6_otherBriefings,2017/2018
NYT,Australia’s Anxiety About World Affairs ,Politics and Government,others,Global Warming,2018-06-19,Foreign,World,News,732,6,2018,4_Various,2017/2018
NYT,Magnetic Sense Helps Billions of Moths on an Australian Migration,others,others,others,2018-06-21,Science,Science,News,590,6,2018,4_Various,2017/2018
NYT,Huawei’s New Front in the Global Technology Cold War: Australia,others,Australia,China,2018-06-19,Business,Technology,News,974,6,2018,3_Oceania&Culture,2017/2018
NYT,"Aretha Franklin, Free Press, Google: Your Friday Briefing",None,None,None,2018-08-16,NYTNow,Briefing,Briefing,1311,8,2018,5_FridayBriefing,2017/2018
NYT,"South Korea, John Brennan, Genoa: Your Thursday Briefing",None,None,None,2018-08-15,NYTNow,Briefing,Briefing,1405,8,2018,6_otherBriefings,2017/2018
NYT,"Peter Thomson, 88, Australian Golfer With 5 British Open Wins, Dies",others,others,others,2018-06-20,Obits,Obit,Obit,800,6,2018,1_Tennis,2017/2018
NYT,"Trade War, Genoa Bridge, Paul Manafort: Your Wednesday Briefing",None,None,None,2018-08-14,NYTNow,Briefing,Briefing,1350,8,2018,2_WednesdayBriefing,2017/2018
NYT,"In New Zealand, Avocado Shortage Leads to Orchard Crime Wave",others,others,others,2018-08-14,Foreign,World,News,757,8,2018,3_Oceania&Culture,2017/2018
NYT,Are Women Responsible for Their Own Safety? Australians Point Fingers After Comedian’s Rape and Murder,others,others,others,2018-06-18,Foreign,World,News,687,6,2018,4_Various,2017/2018
NYT,Buried Alive Beneath a Road? An Australian Artist Explains,others,Culture,Australia,2018-06-17,Foreign,Arts,News,972,6,2018,4_Various,2017/2018
NYT,"Turkey, Taliban, Peter Strzok: Your Tuesday Briefing",None,None,None,2018-08-13,NYTNow,Briefing,Briefing,1331,8,2018,6_otherBriefings,2017/2018
NYT,"Charlottesville, Turkey, Caspian: Your Monday Briefing",None,None,None,2018-08-12,NYTNow,Briefing,Briefing,1367,8,2018,6_otherBriefings,2017/2018
NYT,Will Australia Rise Above Xenophobia?,Australia,others,others,2018-06-15,OpEd,Opinion,OpEd,920,6,2018,4_Various,2017/2018
NYT,"Matthew Newton, Director With Domestic Violence Record, Departs Jessica Chastain Film",others,others,Culture,2018-08-10,Culture,Arts,News,647,8,2018,4_Various,2017/2018
NYT,Australia Artist Is Buried Alive to Symbolize Historic Cover-Up,Culture,others,Australia,2018-06-15,Foreign,World,News,791,6,2018,4_Various,2017/2018
NYT,"A Reading List on Race, in Australia and America",others,others,others,2018-06-14,Foreign,World,others,1293,6,2018,4_Various,2017/2018
